,imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_num
7494,tt0292963,0.682794,18000000,25005257,Before the Devil Knows You're Dead,Philip Seymour Hoffman|Ethan Hawke|Albert Finney|Marisa Tomei|Aleksa Palladino,Sidney Lumet,brother brother relationship|office|drug addiction|hold-up robbery|career,117,Crime|Drama|Thriller,Capitol Films|Linsefilm|Unity Productions|Michael Cerenzie Productions|Funky Buddha Productions,2007-09-26,153,6.7,2007,18930034.48736783,26297243.187527545,September,9
7495,tt0465316,0.6826260000000001,0,0,Afro Samurai,Samuel L. Jackson|Phil LaMarr|Ron Perlman|Yuri Lowenthal,Fuminori Kizaki,,125,Animation|Adventure|Action|Drama|Fantasy,Gonzo|FUNimation Entertainment,2007-01-04,42,7.2,2007,0.0,0.0,January,1
7496,tt0462244,0.680581,6000000,18197398,Daddy Day Camp,Cuba Gooding Jr.|Tamala Jones|Paul Rae|Lochlyn Munro|Richard Gant,Fred Savage,competition|grandfather grandson relationship|vomit|summer camp|toilet,89,Comedy|Family,Revolution Studios|TriStar Pictures,2007-08-08,51,4.8,2007,6310011.495789276,19137631.76224213,August,8
7497,tt0758771,0.677804,0,0,Outlaw,Sean Bean|Danny Dyer|Rupert Friend|Sean Harris|Lennie James,Nick Love,london|return|arbitrary law|police|paratroops,103,Action|Crime|Thriller,Ingenious Film Partners|Vertigo Films,2007-03-09,21,5.9,2007,0.0,0.0,March,3
7498,tt0473308,0.67455,2000000,22179430,Waitress,Keri Russell|Nathan Fillion|Andy Griffith|Cheryl Hines|Eddie Jemison,Adrienne Shelly,waitress|unwillingly pregnant|woman director,108,Comedy,Night and Day Pictures,2007-05-25,59,6.7,2007,2103337.1652630917,23325409.71167559,May,5
7499,tt0756683,0.6742560000000001,0,0,The Man from Earth,David Lee Smith|Tony Todd|John Billingsley|Ellen Crawford|Annika Peterson,Richard Schenkman,philosophy|secret|birthday|professor|psychology,87,Science Fiction|Drama,Falling Sky Entertainment,2007-06-10,386,7.6,2007,0.0,0.0,June,6
7500,tt0467110,0.6686979999999999,0,0,Underdog,Jason Lee|Peter Dinklage|Jim Belushi|Patrick Warburton|Alex Neuberger,Frederik Du Chau,flying|experiment|secret lab|invention|loss of powers,84,Action|Adventure|Comedy|Family,Walt Disney Pictures,2007-08-03,100,5.0,2007,0.0,0.0,August,8
7501,tt0804516,0.667454,8000000,7766240,P2,Wes Bentley|Rachel Nichols|Simon Reynolds|Philip Akin|Miranda Edwards,Franck Khalfoun,parking garage|basement garage|psychopath|kidnapping|christmas eve,98,Horror|Thriller,Summit Entertainment,2007-11-09,73,5.8,2007,8413348.661052369,8167510.613176418,November,11
7502,tt0432021,0.665367,45000000,147717833,Resident Evil: Extinction,Milla Jovovich|Oded Fehr|Ali Larter|Iain Glen|Mike Epps,Russell Mulcahy,clone|mutant|post-apocalyptic|dystopia|conspiracy,94,Horror|Action|Science Fiction,Impact Pictures|Davis-Films|Constantin Film Produktion|Resident Evil Productions,2007-09-20,789,6.0,2007,47325086.21841957,155350204.06051344,September,9
7503,tt0848557,0.6638189999999999,2000000,5364858,Diary of the Dead,Michelle Morgan|Joshua Close|Shawn Roberts|Amy Lalonde|Joe Dinicol,George A. Romero,zombies|found footage,95,Horror|Action|Science Fiction,Artfire Films,2007-09-08,72,5.3,2007,2103337.1652630917,5642052.608879511,September,9
7504,tt0443680,0.653746,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Brad Pitt|Casey Affleck|Sam Shepard|Mary-Louise Parker|Paul Schneider,Andrew Dominik,killing|admiration|hold-up robbery|to shoot dead|idol,160,Action|Drama|Western,Plan B Entertainment|Virtual Studios|Scott Free Productions|Alberta Film Entertainment|Warner Bros.,2007-09-02,460,6.9,2007,31550057.478946384,15471930.492278699,September,9
7505,tt0829459,0.6431020000000001,16000000,18928871,A Mighty Heart,Angelina Jolie|Dan Futterman|Irrfan Khan|Archie Panjabi|Denis O'Hare,Michael Winterbottom,terror|journalism|new love|sadness|fbi,100,Drama|Thriller,Plan B Entertainment|Revolution Films|Paramount Vantage,2007-01-01,54,6.7,2007,16826697.322104733,19906898.935385376,January,1
7506,tt0795368,0.642207,9000000,46,Death at a Funeral,Matthew Macfadyen|Alan Tudyk|Peter Dinklage|Keeley Hawes|Andy Nyman,Frank Oz,brother brother relationship|farewell|father-son relationship|age difference|parents kids relationship,90,Comedy|Drama,Sidney Kimmel Entertainment|Parabolic Pictures|Stable Way Entertainment|Target Media Entertainment|VIP 2 Medienfonds,2007-02-09,262,6.7,2007,9465017.243683916,48.37675480105112,February,2
7507,tt0444682,0.63935,40000000,62771059,The Reaping,Hilary Swank|David Morrissey|Idris Elba|AnnaSophia Robb|Stephen Rea,Stephen Hopkins,river|miracle|bible|louisiana|frog,99,Horror,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.|Eyetronics|Chime Films,2007-04-05,100,5.4,2007,42066743.30526184,66014350.64881115,April,4
7508,tt1048174,0.622059,0,0,The World Unseen,Lisa Ray|Sheetal Sheth|Parvin Dabas|Nandana Sen|David Dennis,Shamim Sarif,racial segregation|homosexuality|lesbian love|woman director,94,Drama|Foreign,,2007-09-09,15,7.3,2007,0.0,0.0,September,9
7509,tt0457433,0.6145579999999999,60795000,73090611,Perfect Stranger,Halle Berry|Bruce Willis|Giovanni Ribisi|Richard Portnow|Gary Dourdan,James Foley,sense of guilt|staging|expiation|sex scandal|seduction,109,Crime|Drama|Mystery|Thriller,Columbia Pictures|Revolution Studios,2007-04-12,128,5.3,2007,63936191.48108485,76867099.2740437,April,4
7510,tt0879843,0.611445,5200000,14723313,Katyń,Artur Żmijewski|Maja Ostaszewska|Andrzej Chyra|Danuta Stenka|Jan Englert,Andrzej Wajda,,118,Drama|History|War,Akson Studio|TVP S.A.|Polski Instytut Sztuki Filmowej,2007-09-21,29,6.0,2007,5468676.629684038,15484045.714350615,September,9
7511,tt0791304,0.608302,20000000,0,Georgia Rule,Jane Fonda|Lindsay Lohan|Felicity Huffman|Dermot Mulroney|Cary Elwes,Garry Marshall,grandmother granddaughter relationship|summer|teenager|rebellious teenager,113,Comedy|Drama|Romance,Universal Pictures|Morgan Creek Productions,2007-05-11,71,5.4,2007,21033371.65263092,0.0,May,5
7512,tt0477051,0.607023,60000000,95673607,Norbit,Eddie Murphy|Thandie Newton|Terry Crews|Clifton Powell|Lester Speight,Brian Robbins,orphanage|overweight woman|cheesy,101,Comedy,DreamWorks SKG|Davis Entertainment|Tollin/Robbins Productions,2007-02-08,230,5.3,2007,63100114.95789277,100616926.66893756,February,2
7513,tt0758766,0.606428,40000000,145896422,Music and Lyrics,Drew Barrymore|Hugh Grant|Scott Porter|Brad Garrett|Haley Bennett,Marc Lawrence,pop star|song|romantic comedy|song writing|piano,96,Comedy|Music|Romance,Village Roadshow Pictures|Castle Rock Entertainment|Reserve Room|Flower Films (II),2007-02-09,372,6.1,2007,42066743.30526184,153434683.33575392,February,2
7514,tt0804522,0.59846,27500000,24748670,Rendition,Omar Metwally|Reese Witherspoon|Jake Gyllenhaal|Moa Khouas|Zineb Oukach,Gavin Hood,anti terror|terror|cia|loss of son|police brutality,120,Drama|Thriller,Anonymous Content|Level 1 Entertainment|MID Foundation,2007-09-07,104,5.7,2007,28920886.02236752,26027398.700915866,September,9
7515,tt0780516,0.59707,20000000,6819587,Flawless,Demi Moore|Michael Caine|Lambert Wilson|Nathaniel Parker|Shaughan Seymour,Michael Radford,london|diamond mine|juwelry heist|independent film|theft,108,Crime|Drama|Thriller,Magnolia Pictures|Delux Productions|Zero Gravity Management|Future Films|Film Fund Luxembourg,2007-09-01,80,6.6,2007,21033371.65263092,7171945.394422517,September,9
7516,tt0815178,0.594693,8000000,0,The Life Before Her Eyes,Uma Thurman|Evan Rachel Wood|Eva Amurri Martino|Gabrielle Brennan|Brett Cullen,Vadim Perelman,suspense,90,Thriller|Drama|Mystery,2929 Productions,2007-09-08,33,6.2,2007,8413348.661052369,0.0,September,9
7517,tt0490086,0.593079,0,0,Big Stan,Rob Schneider|David Carradine|Jennifer Morrison|Scott Wilson|Richard Kind,Rob Schneider,prison|corruption|martial arts|anti hero|fraud,105,Comedy,Crystal Sky Pictures|Silver Nitrate|From Out of Nowhere Productions|Chicago Entertainment Partners|Big Stan Productions,2007-06-06,81,6.0,2007,0.0,0.0,June,6
7518,tt0897387,0.582192,60000000,0,Shrek the Halls,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Cody Cameron,Gary Trousdale,holiday|based on novel|cat|fairy tale|donkey,28,Adventure|Animation|Comedy|Fantasy|Family,DreamWorks Animation,2007-11-28,114,5.7,2007,63100114.95789277,0.0,November,11
7519,tt0338216,0.5813229999999999,0,5761917,Lucky You,Eric Bana|Drew Barrymore|Robert Duvall|Debra Messing|Robert Downey Jr.,Curtis Hanson,poker|sport|las vegas nevada,124,Drama|Romance,Village Roadshow Pictures|Lonely Film Productions GmbH & Co. KG.|Deuce Three Productions|DiNovi Pictures|Warner Bros.,2007-05-01,43,5.5,2007,0.0,6059627.08463061,May,5
7520,tt0415965,0.579121,0,0,Martian Child,John Cusack|Bobby Coleman|Amanda Peet|Joan Cusack|Oliver Platt,Menno Meyjes,underdog|adoption|education|adoptive father|childhood trauma,106,Drama,New Line Cinema,2007-11-02,32,7.0,2007,0.0,0.0,November,11
7521,tt0478134,0.578112,23000000,29541790,In the Valley of Elah,Tommy Lee Jones|Charlize Theron|Susan Sarandon|Frances Fisher|James Franco,Paul Haggis,father-son relationship|detective|war crimes|patriotism|homicide,124,History|Drama|Thriller|Crime|Mystery,Summit Entertainment|Blackfriars Bridge Films|NALA Films|Samuels Media|Warner Independent Pictures (WIP),2007-08-31,115,6.2,2007,24188377.40052556,31068172.417698786,August,8
7522,tt0421082,0.575389,0,8159508,Control,Sam Riley|Samantha Morton|Alexandra Maria Lara|Joe Anderson|James Anthony Pearson,Anton Corbijn,manchester city|medicine|new love|epilepsy|wife,121,Drama,"Becker International|Claraflora|EM Media|NorthSee|Weinstein Company, The",2007-09-26,107,7.0,2007,0.0,8581098.21333076,September,9
7523,tt0452625,0.574488,25000000,59192128,Good Luck Chuck,Dane Cook|Jessica Alba|Dan Fogler|Ellia English|Lonny Ross,Mark Helfrich,sex|beach|quickie|aquarium|nudity,101,Comedy|Drama|Romance,Lionsgate|Karz Entertainment,2007-09-21,272,5.5,2007,26291714.56578865,62250501.35670506,September,9
7524,tt0991178,0.572591,0,0,Battlestar Galactica: Razor,Michelle Forbes|Stephanie Jacobsen|Graham Beckel|Jamie Bamber|Edward James Olmos,Félix Enríquez Alcalá,space opera,88,Science Fiction|Action|Drama|Thriller,David Eick Productions|R&D TV|Universal Network Television|USA Cable Entertainment,2007-11-24,56,6.8,2007,0.0,0.0,November,11
7525,tt0810988,0.572136,0,0,The Nines,Ryan Reynolds|Melissa McCarthy|Hope Davis|Elle Fanning|David Denman,John August,new york|prostitute|sex|based on novel|dream,100,Drama|Fantasy|Mystery|Science Fiction|Thriller,Destination Films|Jinks/Cohen Company,2007-01-21,69,5.9,2007,0.0,0.0,January,1
7526,tt0799949,0.57106,20000000,86865564,Epic Movie,Kal Penn|Adam Campbell|Jennifer Coolidge|Jayma Mays|Faune A. Chambers,Jason Friedberg|Aaron Seltzer,,86,Action|Adventure|Comedy,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Paul Schiff Productions,2007-01-25,170,3.4,2007,21033371.65263092,91353784.57136986,January,1
7528,tt0419843,0.569416,10000000,17500000,In the Land of Women,Meg Ryan|Kristen Stewart|Adam Brody|JoBeth Williams|Olympia Dukakis,Jon Kasdan,infidelity|party|love|cancer|neighbor,97,Romance|Comedy|Drama,Castle Rock Entertainment|Land Films Inc.|Anonymous Content,2007-04-16,82,6.0,2007,10516685.82631546,18404200.196052056,April,4
7529,tt0783518,0.5681729999999999,12000000,0,Flight of Fury,Steven Seagal|Steve Toussaint|Angus MacInnes|Mark Bazeley|Ciera Payton,Michael Keusch,terrorist|bomber|pilot,98,Action|Adventure|Thriller,,2007-02-20,14,5.4,2007,12620022.991578553,0.0,February,2
7530,tt0484562,0.567972,0,0,The Seeker: The Dark Is Rising,Ian McShane|Christopher Eccleston|Gregory Smith|Jonathan Jackson|Wendy Crewson,David L. Cunningham,fight|dynasty|chosen one|earth|immortality,94,Adventure|Drama|Fantasy|Family|Thriller,Twentieth Century Fox Film Corporation|Marc Platt Productions|Walden Media,2007-10-05,66,4.7,2007,0.0,0.0,October,10
7531,tt0858486,0.564132,4000000,6101046,Battle for Terra,Evan Rachel Wood|Brian Cox|Luke Wilson|David Cross|Justin Long,Aristomenis Tsirbas,mutiny|cave|chase|invasion|surrealism,85,Science Fiction|Action|Adventure|Animation|Family,MeniThings LLC,2007-09-06,63,6.0,2007,4206674.330526183,6416278.399389864,September,9
7532,tt0489237,0.5514060000000001,20000000,47738099,The Nanny Diaries,Scarlett Johansson|Laura Linney|Chris Evans|Paul Giamatti|Nicholas Art,Shari Springer Berman|Robert Pulcini,nanny|snob|little boy|woman director,106,Comedy|Drama|Romance,The Weinstein Company|FilmColony,2007-08-24,203,6.0,2007,21033371.65263092,50204658.91285442,August,8
7533,tt0490084,0.549308,0,69485490,Because I Said So,Diane Keaton|Mandy Moore|Gabriel Macht|Tom Everett Scott|Lauren Graham,Michael Lehmann,mother|guitar|sister sister relationship|profession|new love,102,Comedy,Universal Pictures|Gold Circle Films,2007-02-02,120,5.8,2007,0.0,73075706.78175847,February,2
7534,tt0427309,0.54498,15000000,30226144,The Great Debaters,Denzel Washington|Nate Parker|Forest Whitaker|Denzel Whitaker|Kimberly Elise,Denzel Washington,biography,126,Drama,The Weinstein Company|Harpo Films|Marshall Production,2007-12-27,74,6.6,2007,15775028.739473192,31787886.01889701,December,12
7535,tt0862856,0.544916,12000000,0,Trick 'r Treat,Anna Paquin|Brian Cox|Leslie Bibb|Rochelle Aytes|Quinn Lord,Michael Dougherty,halloween|west,82,Horror|Thriller,Legendary Pictures|Warner Bros.|Bad Hat Harry Productions|Little Sam Films,2007-10-05,191,6.6,2007,12620022.991578553,0.0,October,10
7536,tt1117523,0.543629,0,0,Jackass 2.5,Bam Margera|Steve-O|Chris Pontius|Johnny Knoxville|Preston Lacy,Jeff Tremaine,disgust|pain|stunt|stuntman|stupidity,64,Comedy|Documentary,Paramount Pictures Digital Entertainment,2007-12-18,83,6.1,2007,0.0,0.0,December,12
7537,tt0910865,0.543326,0,0,Doctor Strange,Bryce Johnson|Paul Nakauchi|Kevin Michael Richardson|Michael Yama|Susan Spano,Frank Paur|Patrick Archibald|Jay Oliva|Dick Sebast,tibet|marvel comic|based on comic book|animation|mysticism,76,Action|Animation|Family|Fantasy|Science Fiction,Marvel Studios,2007-08-14,45,6.6,2007,0.0,0.0,August,8
7538,tt0463998,0.54281,21000000,41170784,Freedom Writers,Hilary Swank|Scott Glenn|Imelda Staunton|Patrick Dempsey|Mario,Richard LaGravenese,black people|based on novel|holocaust|ghetto|diary,123,Crime|Drama,Double Feature Films|Jersey Films|Kernos Filmproduktionsgesellschaft & Company,2007-01-05,183,7.5,2007,22085040.23526247,43298020.05510954,January,1
7539,tt1094249,0.5422939999999999,0,0,Hotel Chevalier,Jason Schwartzman|Natalie Portman|Waris Ahluwalia|Michel Castejon,Wes Anderson,paris|hotel room|lovers|girlfriend|friends,13,Drama|Music,,2007-09-03,109,7.1,2007,0.0,0.0,September,9
7540,tt0435670,0.541086,30000000,26810113,The Invisible,Justin Chatwin|Margarita Levieva|Marcia Gay Harden|Chris Marquette|Callum Keith Rennie,David S. Goyer,high school|student|teenager|remake of swedish film|out of body experience,102,Action|Adventure|Crime|Drama|Fantasy,Spyglass Entertainment|Hollywood Pictures|Birnbaum / Barber Productions,2007-04-27,70,5.9,2007,31550057.478946384,28195353.538901586,April,4
7541,tt0445922,0.532062,0,0,Across the Universe,Evan Rachel Wood|Jim Sturgess|Joe Anderson|Dana Fuchs|Martin Luther,Julie Taymor,riot|graffiti|protest|musical|music,133,Adventure|Drama|Music|Romance,Revolution Studios|Team Todd,2007-09-14,255,6.8,2007,0.0,0.0,September,9
7542,tt0419984,0.529537,22000000,0,Mr. Woodcock,Billy Bob Thornton|Seann William Scott|Susan Sarandon|Amy Poehler|Ethan Suplee,Craig Gillespie,overweight child|sport|teacher,87,Comedy|Romance,Avery Pix|Landscape Entertainment,2007-09-14,72,4.7,2007,23136708.81789401,0.0,September,9
7543,tt0787475,0.528177,0,14334401,Hot Rod,Andy Samberg|Isla Fisher|Bill Hader|Sissy Spacek|Danny McBride,Akiva Schaffer,stuntman|step father|swimming pool|aftercreditsstinger,88,Action|Comedy,Paramount Pictures,2007-08-03,179,6.1,2007,0.0,15075039.182542214,August,8
7544,tt0455782,0.523238,0,0,The Hunting Party,Richard Gere|Terrence Howard|James Brolin|Diane Kruger|Jesse Eisenberg,Richard Shepard,civil war|spy|hotel|journalist|journalism,101,Action|Adventure|Thriller|Drama,Intermedia Films,2007-09-03,47,6.8,2007,0.0,0.0,September,9
7545,tt0804507,0.522454,3500000,54947,La terza madre,Asia Argento|Cristian Solimeno|Adam James|Moran Atias|Valeria Cavalli,Dario Argento,rome|coffin|sacrifice|urn|paranormal,102,Horror,Opera Film Produzione|Medusa Film,2007-09-06,32,4.6,2007,3680840.0392104113,57786.03360985556,September,9
7546,tt0498399,0.521559,21000000,54926886,We Own the Night,Joaquin Phoenix|Eva Mendes|Alex Veadov|Mark Wahlberg|Robert Duvall,James Gray,new york|father-son relationship|nightclub|gangster,117,Drama|Crime|Thriller,Columbia Pictures|Industry Entertainment|2929 Productions,2007-05-25,162,6.4,2007,22085040.23526247,57764880.34798451,May,5
7547,tt0419887,0.5058090000000001,20000000,73276047,The Kite Runner,Khalid Abdalla|Atossa Leoni|Shaun Toub|Zekeria Ebrahimi|Ahmad Khan Mahmoodzada,Marc Forster,1970s|afghanistan|hang gliding|war in afghanistan|taliban,128,Drama,DreamWorks SKG|MacDonald/Parkes Productions|Sidney Kimmel Entertainment|Neal Street Productions|China Film Co-Production Corporation,2007-10-14,223,7.3,2007,21033371.65263092,77062116.48933256,October,10
7548,tt0452702,0.504782,19000000,35300645,Vacancy,Kate Beckinsale|Luke Wilson|Ethan Embry|Scott G. Anderson|Frank Whaley,Nimród Antal,attempted murder|motel|car mechanic|star|hidden camera,80,Horror|Thriller,Screen Gems|Hal Lieberman Company,2007-04-20,181,5.9,2007,19981703.06999937,37124579.29312938,April,4
7549,tt0480242,0.501939,25000000,68377859,Dan in Real Life,Steve Carell|Juliette Binoche|Dane Cook|Dianne Wiest|John Mahoney,Peter Hedges,bookshop|daughter|relationship|widower|shore,98,Comedy|Romance|Drama,Touchstone Pictures|Focus Features|Jon Shestack Productions,2007-10-26,185,6.5,2007,26291714.56578865,71910846.05790971,October,10
7550,tt0812243,0.500747,0,0,Ex Drummer,Dries Van Hegen|Gunter Lamoot|Norman Baert|Sam Louwyck|Dolores Bouckaert,Koen Mortier,white trash|musical|masturbation scene|child on drugs|profanity,90,Comedy|Crime|Drama|Thriller,CCCP|Czar,2007-01-31,24,6.5,2007,0.0,0.0,January,1
7551,tt0815244,0.500174,16500000,13620075,Sydney White,Amanda Bynes|Sara Paxton|Matt Long|Jeremy Howard|Danny Strong,Joe Nussbaum,college|romance|sorority|student|snow white,108,Comedy,Morgan Creek Productions|Clifford Werber Productions|SW7D Productions,2007-09-21,112,5.9,2007,17352531.61342051,14323804.970585356,September,9
7552,tt0443473,0.49988999999999995,0,8642858,The Condemned,Steve Austin|Vinnie Jones|Robert Mammone|Tory Mussett|Manu Bennett,Scott Wiper,island|chase|survivor|death,113,Action|Thriller,Condemned Productions|Sidestreet Entertainment|New Wave Entertainment|LionsGate|WWE Studios,2007-04-27,111,5.8,2007,0.0,9089422.222745717,April,4
